id	emotion
2731_0019_A_158	0,0.006308533251285553,0.1514836847782135,0,0,0
2731_0019_A_177	0,0.14764294028282166,0.0521194189786911,0,0,0.03025507554411888
2731_0019_A_159	0.03221850469708443,0.03639056161046028,0.05408833920955658,0,0,0.037256572395563126
2731_0019_A_160	0.0562240369617939,0.05598590150475502,0.05728459358215332,0,0,0.01935967430472374
2731_0019_A_161	0.10262477397918701,0.06757161021232605,0.09638649225234985,0,0,0
2731_0019_A_162	0.03443618491292,0.09369274973869324,0.037285253405570984,0,0,0
2731_0019_A_163	0.2798210382461548,0.8890296816825867,0.08854980766773224,0,0.030056212097406387,0
2731_0019_A_164	0.049693215638399124,0.20136658847332,0.04589445888996124,0,0,0
2731_0019_A_165	0.0921034961938858,0.0021517612040042877,0.13289499282836914,0.01948317512869835,0.057860080152750015,0.7362493276596069
2731_0019_A_166	0,0.10537013411521912,0.06078231334686279,0,0,0
2731_0019_A_167	0.000983256846666336,0.1846373826265335,0.08225178718566895,0,0,0.0025763623416423798
2731_0019_A_168	0,0.07364200055599213,0.028190838173031807,0.08943335711956024,0.014212731271982193,0.2823304235935211
2731_0019_A_169	0.01706511154770851,0.22529694437980652,0.11002057790756226,0,0.00945577397942543,0.07900533080101013
2731_0019_A_170	0,0.07998493313789368,0.03282943367958069,0.17466256022453308,0.08962464332580566,1.2237786054611206
2731_0019_A_171	0,0.08814625442028046,0.08677983283996582,0,0.011623743921518326,0
2731_0019_A_172	0.0036121495068073273,0.12754446268081665,0,0,0,0.11708313226699829
2731_0019_A_173	0.0015259720385074615,0.06568348407745361,0.004016192629933357,0.03643868491053581,0,0.020549263805150986
2731_0019_A_174	0.1548805981874466,0.12656979262828827,0.05217345058917999,0,0,0.0654095709323883
2731_0019_A_175	0.06401662528514862,0.07561969757080078,0,0.3747357726097107,0.001509789377450943,0.0361301563680172
2731_0019_A_178	0.011974725872278214,0.22312653064727783,0.07879485189914703,0.0656871348619461,0.011083904653787613,0.1251332312822342
2731_0019_A_179	0.023259151726961136,0.223734512925148,0.030672507360577583,0.05570412799715996,0,0.04796973243355751
2731_0019_A_180	0.0649859607219696,0.14055976271629333,0.10457088053226471,1.0813838243484497,0,0.2049354761838913
2731_0019_A_181	0.01887877658009529,0.16755594313144684,0.05739033222198486,0.19329559803009033,0,0
2731_0019_A_182	0,0,0,0.23063063621520996,0,0
2731_0019_A_183	0.06882067024707794,0.14113248884677887,0,2.733954429626465,0.04221701994538307,0.2667684555053711
2731_0019_A_184	0,0.0788659080862999,0.12328922748565674,0.08866634964942932,0.04678652063012123,0.3851430416107178
2731_0019_A_185	0.05828021839261055,0.09637853503227234,0.10589750111103058,0.1926266849040985,0.08050554990768433,0.047507595270872116
2731_0019_A_186	0.018295515328645706,0.06081325560808182,1.2368675470352173,0.13083235919475555,0.08575361967086792,0.2432570904493332
2731_0019_A_187	0.05044491961598396,0.050537753850221634,0.735703706741333,0.10321570932865143,0.04983017221093178,0.46651142835617065
2731_0019_A_188	0.018408019095659256,0.046901457011699677,0,0.4732564687728882,0,0.010602366179227829
2731_0019_A_189	0.03150998428463936,0.03496045991778374,0.045812979340553284,1.8387471437454224,0.009614530950784683,0
2731_0019_A_190	0,0.06806686520576477,0.03178665041923523,0.12827672064304352,0,0.018611889332532883
2731_0019_A_191	0.028921592980623245,0.026789598166942596,0,0.057379718869924545,0,0.046541374176740646
2731_0019_A_192	0.08069665729999542,0.08352270722389221,0.037428662180900574,0.37307071685791016,0.037004414945840836,0
2731_0019_A_193	0.16760392487049103,0.16120018064975739,0.02999134548008442,0.005927857011556625,0,0
2731_0019_A_194	0,0.04425341263413429,0.0021870601922273636,0.29948312044143677,0,0.23721329867839813
2731_0019_A_195	0,0.048588406294584274,0.010838674381375313,0,0.10152238607406616,0.1726943999528885
2731_0019_A_196	0.16677051782608032,1.2928228378295898,0.4810100197792053,0,0,0.02025185152888298
2731_0019_A_197	0,0.0858650654554367,0.10328742861747742,0.6701430678367615,0.09113994240760803,0.3306829631328583
2731_0019_A_198	0,0.10839559137821198,0.0921609103679657,0.22208306193351746,0.10189205408096313,0.5416185855865479
2731_0019_A_199	0.06866803765296936,0.023384831845760345,0.34960678219795227,0.1290118545293808,0.4633241593837738,1.1719132661819458
2731_0019_A_200	0.09943406283855438,0.026835385710000992,0.006758855655789375,0.18092505633831024,0,2.5705103874206543
2731_0019_A_201	0.03521536663174629,0.04342960566282272,0.2521919012069702,0.11987139284610748,0.19447025656700134,0.5570448637008667
2731_0019_A_202	0,0.11106225848197937,0,1.3069963455200195,0,0.4553426504135132
2731_0019_A_203	0.05080104246735573,0.1310812532901764,0.21821348369121552,0.2642427980899811,0.7912566661834717,0.0982934832572937
2731_0019_A_204	0.08616967499256134,0.21289224922657013,0.09453946352005005,0.2867429852485657,0.14103952050209045,0.6549257040023804
2731_0019_A_205	0.05205874517560005,0.16762810945510864,0.2704556882381439,0.18484406173229218,0.4665542542934418,0.025039639323949814
2731_0020_A_210	0.016173798590898514,0.017819348722696304,0.020818831399083138,0.20549580454826355,0.5103992819786072,0.029273848980665207
2731_0021_A_214	0.16440264880657196,0.06688740849494934,0.009389342740178108,0.2570595145225525,0.839087188243866,2.343371868133545
2731_0021_A_215	0.056379493325948715,0.12412028014659882,0.20861169695854187,0,0.4246973395347595,2.3427491188049316
2731_0021_A_216	0.08329147100448608,0.14484409987926483,0.3897969126701355,0,0.2284284234046936,1.1318994760513306
2731_0022_A_226	0.038243718445301056,0,0.07995758950710297,2.358255624771118,0.08486327528953552,0.0036065541207790375
2731_0022_A_223	0,0,1.4695674180984497,0,0.3181798458099365,0.19250570237636566
2731_0022_A_228	0,0,0.6811952590942383,0.7376863956451416,0.181194007396698,0.01588113233447075
2731_0022_A_232	0,1.8432152271270752,0.5519070625305176,0.3821859359741211,0,0.1382756233215332
2731_0022_A_234	0.08219800889492035,0.2791111469268799,0.08084705471992493,0,0,0.011621575802564621
2731_0022_A_235	0.043956924229860306,0.36057671904563904,0.061893969774246216,0,0,0
2731_0022_A_236	0.04209958389401436,0.34548553824424744,0.05238860845565796,0,0,0
2731_0022_A_237	0.039693433791399,0.3264766335487366,0.06356486678123474,0,0,0
2731_0022_A_238	0.06034432724118233,0.4124961495399475,0.04787537455558777,0,0,0
2731_0022_A_239	0.040889639407396317,0.32237863540649414,0.06332650780677795,0,0,0
2731_0022_A_240	0.0044303275644779205,0.006811317056417465,0.41191205382347107,0,0,0.08963356912136078
2731_0022_A_241	0.05912686511874199,0.007378425449132919,0,1.6850359439849854,0.004935387521982193,0
2731_0022_A_242	0.014512259513139725,0.5000371932983398,0,0,0,0.18770815432071686
2731_0022_A_243	0.036865998059511185,0.17033185064792633,0.029065372422337532,0,0.005981657654047012,0.03104783222079277
2731_0022_A_244	0,0.3606196641921997,0.1473379135131836,0,0.01588347926735878,0.09443362057209015
2731_0022_A_245	0,0.07167309522628784,0.017839374020695686,0.6175592541694641,0.008608970791101456,0.11090853810310364
2731_0022_A_246	0,0.06451968848705292,0.03130626678466797,0.05700443312525749,0.04224509373307228,0.08256237208843231
2731_0022_A_247	0.021596167236566544,0,1.6319756507873535,0.026968035846948624,0,0.1131037026643753
2731_0022_A_248	0.00014857575297355652,0.0473455972969532,0.02543768472969532,2.656104326248169,0,0.16828271746635437
2731_0022_A_249	0.033287156373262405,0.3653896450996399,0.05279079079627991,0,0,0
2731_0022_A_250	0.056843746453523636,0.26408612728118896,0.03824217617511749,0,0,0
2731_0022_A_251	0.03315441682934761,0.058549392968416214,0.18541857600212097,0,0,0
2731_0022_A_252	0.03637980297207832,0.17208260297775269,0.22911471128463745,0,0,0
2731_0022_A_227	0.0035571493208408356,0.07371670752763748,0.006366917863488197,0.2529589533805847,0.15851473808288574,0.44002801179885864
2731_0022_A_231	0.03026663139462471,0.041657816618680954,0.3017628788948059,0.8033192753791809,0,0.07864995300769806
2731_0022_A_230	0,0.09857577085494995,0.1400461196899414,0.017258312553167343,0,0
2731_0019_A_206	0.07653404772281647,0.21360041201114655,0.3342777490615845,0.18795007467269897,0.6685782074928284,0.058552589267492294
2731_0020_A_207	0.06103082373738289,0,0.006555365398526192,0.07095803320407867,0.9316952228546143,2.0499725341796875
2731_0020_A_208	0.10224054753780365,0,0.10304658114910126,0.1485891044139862,0.8593553304672241,0.1119714230298996
2731_0021_A_211	0,0.04580510035157204,0.06216387450695038,0.03971591219305992,0.20134857296943665,0.1764071136713028
2731_0021_A_212	0,0,0.0260945875197649,0.22272896766662598,0.2688201069831848,0.9099682569503784
2731_0021_A_213	0,0,0.06407450139522552,1.9548311233520508,0.0991441011428833,0.9838970899581909
2731_0021_A_217	0.06209953501820564,0.1077660322189331,0.031234608963131905,0.10854211449623108,0.0682426393032074,0.5661740899085999
2731_0021_A_218	0.31644731760025024,0.05501021817326546,0,0.8329000473022461,0,2.5311999320983887
2731_0021_A_219	0,0,0.08398124575614929,0.12414571642875671,0.04856396093964577,0.08562403917312622
2731_0021_A_220	0.01851798966526985,0.08319927752017975,0,0.2908754348754883,0.24717140197753906,2.9587597846984863
2731_0021_A_221	0.3420105278491974,0.002688128501176834,0.223343163728714,0.6969859004020691,0.6645077466964722,1.291347622871399
2731_0021_A_222	0.06928849220275879,0.05513140186667442,0.2315789759159088,0.02361583337187767,0.06497147679328918,0.508782684803009
2731_0022_A_225	0.01917066052556038,0.011739488691091537,0.07729442417621613,0.007333051413297653,0,0.008682560175657272
2731_0022_A_224	0.038790155202150345,0.030144423246383667,0.07640030980110168,0.02402239665389061,0,0.01295485720038414
2731_0022_A_233	0.016556251794099808,0.029783090576529503,1.6431602239608765,0,0.26755163073539734,0.148914635181427
2731_0022_A_229	0,0,2.011658191680908,0,0.22152072191238403,0.042206887155771255
2731_0022_A_253	0.214188352227211,0.6687833070755005,0.3576640486717224,0.12302717566490173,0,0.05637930706143379
2731_0022_A_255	0.03773723915219307,0.20040801167488098,0.10149051249027252,0.3875335454940796,0.005327556282281876,0.030729126185178757
2731_0022_A_256	0,0.01421717181801796,0.09024357795715332,1.3513907194137573,0,0.09733404219150543
2731_0022_A_257	0,0.07967188954353333,0.1035241186618805,0.2513952851295471,0.09947088360786438,0.26796862483024597
2731_0022_A_258	0.03571133688092232,0.023761171847581863,0.14122547209262848,1.8271301984786987,0.05285317078232765,0.01414492353796959
2731_0022_A_259	0.060034651309251785,0,0.17460095882415771,0,0,0.3241359293460846
2731_0022_A_260	0.2733994126319885,0.1164696216583252,0.20197254419326782,0.11987842619419098,0.18969494104385376,0.7023595571517944
2731_0022_A_261	0.3798704147338867,0.028460241854190826,0.07376888394355774,0,0.0692145824432373,0.03354063257575035
2731_0022_A_262	0.2988879680633545,0.03039112687110901,0.043843865394592285,0.015189673751592636,0.03522602096199989,0
2731_0022_A_265	0.09931503236293793,0.30234289169311523,0.40916258096694946,0.12882257997989655,0.2813301086425781,0.34709417819976807
2731_0022_A_266	0,0.06039244309067726,0.03145882487297058,0.18076342344284058,0,0.06492577493190765
2731_0022_A_267	0.019016090780496597,2.1970393657684326,0.05968455225229263,0,0,0.14858828485012054
2731_0022_A_268	0.1579359471797943,0.5209667086601257,0.24456024169921875,1.1435587406158447,0,0.17176996171474457
2731_0022_A_275	0.03857452794909477,0,0.3145645558834076,2.10091233253479,0.4030568599700928,0.12234053015708923
2731_0022_A_278	0.04946502298116684,0.009420584887266159,0,1.9644193649291992,0.08763766288757324,0.3101147413253784
2731_0022_A_279	0,0.050810556858778,0.16674286127090454,1.3092843294143677,0.15258276462554932,0.17813833057880402
2731_0022_A_280	0.005268264561891556,0,0.7786546945571899,0.5223687887191772,0.10185658931732178,0
2731_0022_A_281	0,0.05383150279521942,0.07881991565227509,0.12739023566246033,0.3095496892929077,0.29851454496383667
2731_0022_A_287	0,0.06515581905841827,0.07619477808475494,0.011059429496526718,0.08836278319358826,0.08452381193637848
2731_0022_A_288	0.004149843007326126,0,1.1424354314804077,0.3013452887535095,0.2927740812301636,0.3161652088165283
2731_0022_A_289	0.014149550348520279,0.0691312849521637,0.04290799796581268,0.6663856506347656,0.25947415828704834,0.25592195987701416
2731_0022_A_290	0.05731712654232979,0.09740374237298965,0.0786508172750473,0.14083686470985413,0.44790196418762207,0.09849782288074493
2731_0022_A_291	0,0.07450193166732788,0.06844301521778107,0.13983866572380066,0.16550353169441223,0.1908128708600998
2731_0022_A_292	0.009044069796800613,0.010245464742183685,0.05650913715362549,0.2583450376987457,0.19940738379955292,0.028057467192411423
2731_0022_A_293	0.15719978511333466,0.058232277631759644,0.18328887224197388,0.19058823585510254,0.41924673318862915,0.6699585318565369
2731_0022_A_294	0.02965286746621132,0.03859847038984299,0.06845137476921082,0.04660211130976677,0.1310906708240509,0.07894355058670044
2731_0022_A_295	0.07975074648857117,0.09435337781906128,0.12774404883384705,0,0,0
2731_0022_A_296	0,0.1546439230442047,0.06784707307815552,0.46637585759162903,0.28220829367637634,0.6812402009963989
2731_0022_A_297	0,0.4960371255874634,0.07376858592033386,0,0.0024960078299045563,0
2731_0022_A_298	1.073377251625061,0.3452020585536957,0.23394626379013062,0.0796421468257904,0.023719970136880875,0
2731_0022_A_274	0.07879756391048431,0.06505672633647919,0.1673465371131897,0.0521354041993618,0.0681140124797821,0.046323370188474655
2731_0022_A_276	0.037463072687387466,0,0.1497139185667038,1.403031587600708,0,0.292771577835083
2731_0022_A_277	0.008426029235124588,0.09507447481155396,0,2.5233914852142334,0.2211621105670929,0.10426893830299377
2731_0022_A_282	0,0.025497928261756897,0,0.3313561677932739,0.005922678858041763,0.4050486087799072
2731_0022_A_283	0,0.05056647211313248,0.004878820851445198,0.2507361173629761,0,0.09370042383670807
2731_0022_A_284	0.002498973160982132,0.02984914556145668,0.005732478573918343,0.30731824040412903,0.015878919512033463,0.29340559244155884
2731_0022_A_285	0,0.039455659687519073,0.418800413608551,1.1826788187026978,0.11578637361526489,0.046450238674879074
2731_0022_A_286	0.07957811653614044,0.0036049894988536835,0.12115339934825897,1.6038894653320312,0.10486647486686707,0
2731_0022_A_270	0,0.08520587533712387,0.09510087966918945,0.28049132227897644,0.06694531440734863,0.10144981741905212
2731_0022_A_271	0.026311103254556656,0.08054240047931671,0.2824934720993042,0.031817805022001266,0.6860933899879456,1.5543996095657349
2731_0022_A_272	0.02093612402677536,0.08636835217475891,0.050195351243019104,2.130223512649536,0.04630390182137489,0.06069030985236168
2731_0022_A_273	0.13887839019298553,0.16392666101455688,0.29120397567749023,0.9859901070594788,0,0.08331884443759918
2731_0022_A_299	0.3879513740539551,0.1670333594083786,0.43989676237106323,0.02364232763648033,0.12077227234840393,0.14197705686092377
2731_0022_A_300	0.06398464739322662,0.09364868700504303,0.7195711135864258,0,0.16042190790176392,0.06845423579216003
2731_0022_A_301	2.077486515045166,0.04139280691742897,0,0.07901647686958313,0.14670757949352264,0.17110152542591095
2731_0022_A_302	1.3985567092895508,0.14053179323673248,0.04616457223892212,0,0.13427621126174927,0.19488520920276642
2731_0022_A_303	0,0.00046865642070770264,0.04524998366832733,0,0,0
2731_0022_A_305	0.1645837426185608,0.04087432473897934,0.05296219885349274,0,0.2563932538032532,0.18607671558856964
2731_0022_A_306	0.07599848508834839,0,0.347511351108551,0.07432623207569122,0.6523755192756653,0.20730052888393402
2731_0022_A_307	0.10108213126659393,0,0.6260194182395935,0,2.1849071979522705,0.7163360714912415
2731_0022_A_327	0,0.0943189337849617,0.336067795753479,0.3155466914176941,0.20883023738861084,0.2670143246650696
2731_0022_A_328	0,0.0943189337849617,0.336067795753479,0.3155466914176941,0.20883023738861084,0.2670143246650696
2731_0022_A_330	0.1779119372367859,0.066709965467453,0,1.2526345252990723,0.19082330167293549,1.0361591577529907
2731_0022_A_331	0.808384358882904,0,0,0,0.1316109299659729,0.9627968668937683
2731_0022_A_332	1.3661773204803467,0,0.02892404980957508,0.10702960193157196,0,2.231419086456299
2731_0022_A_333	0.025005389004945755,0.03169458732008934,0.09943684935569763,0.6180549263954163,0.014949534088373184,0.10358627140522003
2731_0022_A_334	0.025005389004945755,0.03169458732008934,0.09943684935569763,0.6180549263954163,0.014949534088373184,0.10358627140522003
2731_0022_A_335	0.024800840765237808,0.09418061375617981,0.013216646388173103,0,0.059575144201517105,0.16856752336025238
2731_0022_A_336	2.5571107864379883,0.1733643263578415,0,0.02163153514266014,0.002521112561225891,1.2501587867736816
2731_0022_A_337	1.4105825424194336,0.051980774849653244,0.050208404660224915,0.1840212047100067,0,2.6712756156921387
2731_0022_A_338	0.05277043953537941,0.0508178286254406,0,0,0.23909908533096313,0.016446944326162338
2731_0023_A_339	0.012808043509721756,0,0.043392494320869446,0,0.12024763226509094,0.13806243240833282
2731_0023_A_340	0,0.006072420626878738,0.0033937115222215652,0.010973747819662094,0.06529688835144043,0.01488761231303215
2731_0024_A_342	0,0.023169349879026413,0.1836758702993393,0,0.03322908654808998,0.19714726507663727
2731_0024_A_343	0.10379897058010101,0.16671688854694366,0.14107392728328705,0,0,0.026828106492757797
2731_0024_A_345	0.10540761053562164,0.05561135709285736,0.07557038217782974,0.7119583487510681,0,0.10476624965667725
2731_0022_A_304	0,0,0.0488666296005249,0,0,0
2731_0022_A_308	0,0,0.9031853675842285,0,0.005091819912195206,0
2731_0022_A_309	0.025550339370965958,0,0.013276802375912666,0.025441866368055344,0.04052135720849037,0.8809038400650024
2731_0022_A_310	0.1615763157606125,0.1759231984615326,0.03962184488773346,0.036526840180158615,0.10263940691947937,0.12427641451358795
2731_0022_A_311	0.02167918160557747,0.12149335443973541,0.16450735926628113,0.08515244722366333,0.03294125571846962,0.028448250144720078
2731_0022_A_312	0,0.019706815481185913,0.0004587490111589432,0.027175556868314743,0.00027397647500038147,0
2731_0022_A_313	0.06989733874797821,0.06691023707389832,0.010513337329030037,0,0.2358822226524353,0.21767736971378326
2731_0022_A_314	0.051516834646463394,0.06288263201713562,0.002606140449643135,0,0.16119520366191864,0.1882239133119583
2731_0022_A_315	0.17536099255084991,0.34986287355422974,0,0.12385906279087067,0,0.1992426961660385
2731_0022_A_316	0.02280639484524727,0,0.2610967457294464,0.12588514387607574,0.5212973356246948,0.035447996109724045
2731_0022_A_317	0.041180480271577835,0,0.18889766931533813,0.091764897108078,0.48539501428604126,0.06221918389201164
2731_0022_A_318	0.02280639484524727,0,0.2610967457294464,0.12588514387607574,0.5212973356246948,0.035447996109724045
2731_0022_A_319	0.028185922652482986,0,0.27938491106033325,0.1815870851278305,0.7894412875175476,0
2731_0022_A_320	0,0.06241990253329277,0.14451104402542114,0,0.10159105062484741,0.11032915115356445
2731_0022_A_321	0,0.06241990253329277,0.14451104402542114,0,0.10159105062484741,0.11032915115356445
2731_0022_A_322	1.0455820560455322,0.14594119787216187,0.4156034588813782,0,0.0019089318811893463,1.6834858655929565
2731_0022_A_323	1.268056869506836,0.26338905096054077,0.03373692184686661,0.03610750660300255,0.19530454277992249,0.3799023926258087
2731_0022_A_324	0.10292841494083405,0.08787517249584198,0.06369493156671524,0.13305868208408356,0.39503926038742065,0.12067697942256927
2731_0022_A_325	0.07460485398769379,0.08261570334434509,0.06829699873924255,0,0.23416107892990112,0.22220128774642944
2731_0022_A_326	0,0.07894543558359146,0.17778627574443817,0.06264530122280121,0.09693893790245056,0.059254225343465805
2731_0022_A_329	0.1687982827425003,0.02544311247766018,0,1.2217724323272705,0.16819624602794647,0.7646315693855286
2731_0024_A_346	0,0,1.4529082775115967,0,0.1382966786623001,0.14050546288490295
2731_0024_A_348	0.021106962114572525,0.10057373344898224,0.5050492286682129,0,1.0884305238723755,0.10614065825939178
2731_0024_A_349	0.014553878456354141,0.14872103929519653,0.5153608918190002,0,0.17910757660865784,0.22634956240653992
2731_0024_A_350	0.08049915730953217,0.07342702895402908,0.2610442042350769,0,0.13333988189697266,0.0606381855905056
2731_0024_A_351	0.014652181416749954,0,0.053548604249954224,0,0,0
2731_0024_A_352	0.014647234231233597,0,0.06310366094112396,0,0,0
2731_0024_A_354	0,0.018652137368917465,0.2821076512336731,0,0.10668402910232544,0.2528693377971649
2731_0024_A_356	0,0.02561226114630699,0,1.9483517408370972,0.12012302875518799,0.15695126354694366
2731_0024_A_357	0,0.025412067770957947,1.3862344026565552,0,0.06654897332191467,0.13480788469314575
2731_0024_A_360	0.3474053144454956,0.1108151376247406,0.4574544429779053,0,0.34210872650146484,0.3316483795642853
2731_0024_A_361	0,0.15826478600502014,0.10782144963741302,0,0.14145609736442566,0.24208848178386688
2731_0024_A_362	0.02780989184975624,0.19353081285953522,0.10111354291439056,0.20794320106506348,0.09786814451217651,0.11878746747970581
2731_0024_A_364	0,0.07565993070602417,0.3683411777019501,0.1758236140012741,0.2246379256248474,0.12068013846874237
2731_0025_A_365	0.03495343402028084,0.14320339262485504,0.06661005318164825,0,0.24302220344543457,0.15172988176345825
2731_0025_A_367	0,0.5720623135566711,0.1270223706960678,0.03333016857504845,0.1326737403869629,0.4019271731376648
2731_0026_A_369	0.05699201300740242,0.07802113145589828,0.022169234231114388,0,0,0
2731_0026_A_370	0.12926693260669708,0.032559845596551895,0.019421758130192757,0,0,0
2731_0026_A_373	0.08807845413684845,0,0,0,0.14402711391448975,0.5012747645378113
2731_0026_A_374	0.13362713158130646,0,0.029114963486790657,0,0.01703682914376259,0.42223432660102844
2731_0026_A_375	0.08894087374210358,1.0810390710830688,0.0596822053194046,0,0,0.16878783702850342
2731_0027_A_377	0,0.012506093829870224,0.016403617337346077,0,0,0.01769695058465004
2731_0027_A_378	0,0.041363418102264404,0.011066587641835213,0,0,0.03599501773715019
2731_0027_A_379	0.04781532660126686,0.20766301453113556,0.06689563393592834,0.07781283557415009,0,0.08452427387237549
2731_0027_A_381	0.0066826231777668,0.03867929428815842,0,0.16955192387104034,0.010828498750925064,0.02305636927485466
2731_0027_A_382	8.100643754005432e-05,0,0.5580470561981201,0.09994865953922272,0,0
2731_0027_A_384	0.22235886752605438,0,0.08920346200466156,0,0.12985548377037048,0.37787988781929016
2731_0027_A_385	0.030869338661432266,0,0.25543054938316345,1.11741304397583,0,0
2731_0027_A_387	0,0.09793969988822937,0.08833813667297363,0.8567862510681152,0,0.16611477732658386
2731_0027_A_389	0.038546908646821976,0.06484301388263702,0.09123960137367249,0.0647263377904892,0.024602357298135757,0
2731_0027_A_390	0.043244618922472,0.06757816672325134,0.03995734453201294,0,0.06070489063858986,0.16606689989566803
2731_0027_A_392	0.017047781497240067,0.03405977413058281,0.19475045800209045,0.004695665091276169,0,0.050710681825876236
2731_0027_A_393	0.06526724994182587,0.12265446782112122,0.12559491395950317,2.3489644527435303,0.07833361625671387,0
2731_0027_A_395	0.055440787225961685,0,0.09716616570949554,0.5628415942192078,1.6282473802566528,0.4564266800880432
2731_0027_A_397	0,0.03551064804196358,0.07171450555324554,0.020535986870527267,0.16752426326274872,0.281046599149704
2731_0027_A_398	0,0.03405424952507019,0.018295424059033394,0.16407498717308044,0.11019653081893921,0.09232558310031891
2731_0027_A_400	0,0.07944601774215698,0.07464684545993805,0.8011705279350281,0.17221271991729736,0.3284490406513214
2731_0027_A_401	0.01224968209862709,0.039756353944540024,0,0.06637807190418243,0.005374733358621597,0.011417683213949203
2731_0027_A_402	0.09918586909770966,0.05208008363842964,0,0.0008537732064723969,0.012440267950296402,0.10027183592319489
2731_0027_A_403	0.09918586909770966,0.05208008363842964,0,0.0008537732064723969,0.012440267950296402,0.10027183592319489
2731_0028_A_405	0,0.15791255235671997,0.09014801681041718,0.022128235548734665,0,0.00724121555685997
2731_0029_A_406	0,0,0.0028259772807359695,0,0,0
2731_0029_A_407	0,0,0,0,0,0
2731_0029_A_408	0,0.0008083358407020569,0.004588158801198006,0,0,0
2731_0029_A_409	0.001757163554430008,0.12425306439399719,0.053455352783203125,0.16197705268859863,0,0
2731_0029_A_410	0.16686345636844635,0,0.27113932371139526,0,1.337024450302124,0.1436668187379837
2731_0029_A_411	0.05942866578698158,0,0.0539117157459259,0,0,0.03534366562962532
2731_0029_A_412	0,0.019102904945611954,0.021032558754086494,1.2628440856933594,0,0.0336587093770504
2731_0029_A_413	0,0,0.20929056406021118,0.2028958797454834,0,0
2731_0029_A_414	0,0.019034262746572495,0,0.22788934409618378,0.03204954043030739,0.07563759386539459
2731_0029_A_415	0,0,0.11682195961475372,0,0.14868584275245667,0.8281980156898499
2731_0029_A_416	0,0.06536300480365753,0,0.054564204066991806,0,0.13468165695667267
2731_0029_A_418	0,0,0,0.44032180309295654,0.00498676672577858,0.42911750078201294
2731_0030_A_419	0.18471738696098328,0,0.02037634141743183,0,0,0.04044055566191673
2731_0030_A_420	0.09334895014762878,0,0.027663202956318855,0.008736219257116318,0,0.06556433439254761
2731_0030_A_421	0.05935325101017952,0,0.014558495953679085,0.017549168318510056,0,0.08383555710315704
2731_0030_A_422	0.10820616781711578,0.029032951220870018,0.13134540617465973,0.2459803968667984,0.06468486785888672,0.046318989247083664
2731_0030_A_423	0.07331308722496033,0.05365379527211189,0.12647120654582977,0.016998570412397385,0.061367396265268326,0.019802849739789963
2731_0030_A_424	0.05943124368786812,0,0,0,0.11301714181900024,1.018725037574768
2731_0030_A_425	0,0.045035798102617264,0.07339045405387878,0.11894707381725311,0,0
2731_0030_A_426	0,0,0.12119217216968536,0.10609617829322815,0.20596963167190552,0
2731_0030_A_427	0,0,0.1113208681344986,0.08911506831645966,0.130774587392807,0
2731_0030_A_428	0.06073804572224617,0.038692716509103775,0,0.661893367767334,0.0040175653994083405,0.025948476046323776
2731_0030_A_429	0,0,2.154202461242676,0,0.29113125801086426,0.1405678689479828
2731_0030_A_430	0,0,1.7431821823120117,0.027332555502653122,0.2811950147151947,0.0671616792678833
2731_0030_A_431	0.08095316588878632,0.017364829778671265,0.09040144085884094,0.6750189065933228,0.024015430361032486,0.009724464267492294
2731_0030_A_432	0,0.05508831515908241,0.08257584273815155,0,0.05928674712777138,0.16887293756008148
2731_0030_A_433	0.021717596799135208,0.05161231383681297,0.18047559261322021,0,0.10677498579025269,0.2977689802646637
2731_0030_A_434	0,0.049325283616781235,0.09364593029022217,0,0.06714195013046265,0.18449780344963074
2731_0030_A_435	0.42677950859069824,0.03751446679234505,0.22129754722118378,0.5362553000450134,0.039322081953287125,0.3215848505496979
2731_0030_A_436	0.03506055846810341,0.04407164081931114,0,0,0.14699482917785645,0.25221139192581177
2731_0030_A_437	0,0.03777381032705307,0.26792338490486145,0,0.03515833988785744,0
2731_0030_A_441	0,0,0,0,0.020177457481622696,0
2731_0030_A_442	0,0,0,0.019177164882421494,0.01827884092926979,0
2731_0030_A_443	0.12047538161277771,0.08528763055801392,0.089146189391613,1.7885334491729736,0.18371573090553284,0.025483068078756332
2731_0031_A_445	0.04686317220330238,0,0.07344445586204529,0.3886120021343231,0.4921092987060547,1.2634352445602417
2731_0031_A_446	0.004942405968904495,0.016930371522903442,0,0.24777421355247498,0.2146567702293396,0.17893393337726593
2731_0031_A_447	0.17780765891075134,0.25609856843948364,0.08170560002326965,0.5596871376037598,0,0.07041752338409424
2731_0032_A_463	0.028968770056962967,0.15563558042049408,0.08770109713077545,0,0.11248397827148438,0.19798661768436432
2731_0032_A_464	0,0,0.08505724370479584,0.1377619504928589,0.01386362686753273,0.010267894715070724
2731_0032_A_467	0.6716758608818054,0.13456116616725922,0.025906937196850777,0.1432664841413498,0.020888451486825943,1.5864673852920532
2731_0032_A_468	0,0.06587643921375275,0.09614173322916031,0.4114755392074585,0.18914492428302765,0.5534555912017822
2731_0032_A_469	0.017824426293373108,0,0.14747880399227142,2.2463443279266357,0.14239561557769775,0
2731_0032_A_470	0.28099769353866577,0.14714239537715912,0.0042278338223695755,0.1231178343296051,0.16385051608085632,0.40207573771476746
2731_0032_A_471	0.023157406598329544,0.9039637446403503,0,0,0.015280846506357193,0
